anti,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
539837,RPEL        ,T ,Q,119,119,119,119,119,120,1,10,1190,,INE912T01018,26-Mar-20,,
539841,LANCER      ,B ,Q,30.1,30.1,27.3,27.3,27.3,28.7,20,3590,101216,,INE359U01010,26-Mar-20,,
539844,EQUITAS     ,A ,Q,38.1,43.9,37,41.5,41.5,38.3,6623,585281,24127083,,INE988K01017,26-Mar-20,,
539871,THYROCARE   ,A ,Q,540,550,515.05,532.95,532.95,513.9,901,256912,136944091,,INE594H01019,26-Mar-20,,
539872,BAJAJHCARE  ,B ,Q,202,202,192,202,202,199.95,19,899,181187,,INE411U01019,26-Mar-20,,
539874,UJJIVAN     ,A ,Q,164.4,181.95,155.75,164.55,164.55,158.3,3764,228480,38622276,,INE334L01012,26-Mar-20,,
539876,CROMPTON    ,A ,Q,200.95,205.55,189.3,195.35,195.6,190.65,1224,12474,2435484,,INE299U01018,26-Mar-20,,
539883,PILANIINVS  ,B ,Q,1036.15,1043.45,986.1,1043.3,1043.05,948.6,67,145,148900,,INE417C01014,26-Mar-20,,
539889,PARAGMILK   ,A ,Q,57.95,66.35,57,65.45,65.05,55.65,1350,53746,3406381,,INE883N01014,26-Mar-20,,
539894,MADHAVIPL   ,X ,Q,208,208,207.6,207.6,207.6,218.5,12,45,9354,,INE631R01018,26-Mar-20,,
539910,KOCL        ,X ,Q,0.69,0.69,0.69,0.69,0.69,0.72,2,200,138,,INE833C01012,26-Mar-20,,
539911,SNIM        ,XT,Q,1.98,1.98,1.98,1.98,1.98,1.89,1,5,9,,INE730R01034,26-Mar-20,,
539917,NAGARFERT   ,B ,Q,2.76,2.77,2.65,2.75,2.71,2.64,43,19091,52239,,INE454M01024,26-Mar-20,,
539921,SEIL        ,T ,Q,123,123,123,123,123,119,1,40,4920,,INE440T01010,26-Mar-20,,
539938,MIL         ,X ,Q,15.85,15.85,15.85,15.85,15.85,16.15,33,77150,1222827,,INE858Q01019,26-Mar-20,,
539939,YASHCHEM    ,B ,Q,66,69.95,63,64.9,64.9,62.65,9,1909,125022,,INE571U01010,26-Mar-20,,
539940,MAXVIL      ,B ,Q,31,35.6,30.55,33.35,33.6,29.7,117,9387,317683,,INE154U01015,26-Mar-20,,
539945,ICICINV20   ,B ,Q,43,50,43,50,50,44,43,72,3456,,INF109KB1WY5,26-Mar-20,,
539956,TAALENT     ,X ,Q,108,109.95,92,102.45,100.15,100.05,36,1529,157197,,INE524T01011,26-Mar-20,,
539957,MGL         ,A ,Q,783.9,867.7,755,860.75,857,745.15,3907,56219,46265795,,INE002S01010,26-Mar-20,,
539963,ZEAL        ,B ,Q,46.9,56,46.9,55.2,55.2,52,64,2551,135533,,INE819S01017,26-Mar-20,,
539978,QUESS       ,A ,Q,232.4,233.8,225,225.75,225,222.7,920,11900,2745426,,INE615P01015,26-Mar-20,,
539979,DIGJAMLTD   ,Z ,Q,0.9,0.95,0.9,0.95,0.95,0.93,6,27628,25565,,INE731U01010,26-Mar-20,,
539980,ICICIMCAP   ,B ,Q,43.5,50,43.5,48.53,48.53,43.72,60,908,43217,,INF109KB1XT3,26-Mar-20,,
539981,MAXINDIA    ,A ,Q,63.5,64.8,57.2,60.45,62.1,59.35,337,12127,722566,,INE153U01017,26-Mar-20,,
539982,ASYL        ,T ,Q,8.1,8.1,8.1,8.1,8.1,8.28,1,1,8,,INE184U01012,26-Mar-20,,
539984,HUIL        ,X ,Q,550,600.95,540,600.6,600.95,546.35,60,787,467664,,INE799B01017,26-Mar-20,,
539986,COMSYN      ,T ,Q,38.3,38.3,38.3,38.3,38.3,36.5,1,100,3830,,INE073V01015,26-Mar-20,,
539992,LLOYDSTEEL  ,B ,Q,0.34,0.36,0.33,0.35,0.35,0.34,84,269075,92438,,INE093R01011,26-Mar-20,,
540005,LTI         ,A ,Q,1429.3,1505,1377,1432.1,1432.1,1423.2,2846,9908,14036634,,INE214T01019,26-Mar-20,,
540006,EASTWEST    ,X ,Q,54.2,54.2,44,44.8,44.95,46.8,27,1690,76726,,INE595R01015,26-Mar-20,,
540024,ASHARI      ,X ,Q,13.45,13.45,12.3,12.7,12.7,12.9,9,4594,59240,,INE361S01010,26-Mar-20,,
540025,ADVENZYMES  ,A ,Q,105.85,107.5,101.1,105.5,106.15,101.75,130,2835,297242,,INE837H01020,26-Mar-20,,
540027,PTIL        ,T ,Q,276.35,276.35,273.9,273.9,273.9,265.7,10,10213,2797360,,INE171P01019,26-Mar-20,,
540047,DBL         ,A ,Q,220,234.6,217.15,223.75,222,216.65,876,10806,2450654,,INE917M01012,26-Mar-20,,
540048,SPAL        ,B ,Q,69.3,69.3,65.85,65.85,65.85,69.3,30,510,34678,,INE212I01016,26-Mar-20,,
540064,FRETAIL     ,A ,Q,91.75,91.75,91.75,91.75,91.75,96.55,171,9353,858137,,INE752P01024,26-Mar-20,,
540065,RBLBANK     ,A ,Q,170,177.7,155.1,165.25,165.25,161.55,10969,891986,150125882,,INE976G01028,26-Mar-20,,
540073,BLS         ,B ,Q,30,32.4,28.6,31.3,31.3,29.75,184,7840,245090,,INE153T01027,26-Mar-20,,
540083,TVVISION    ,T ,Q,1.17,1.17,1.17,1.17,1.17,1.14,10,2500,2925,,INE871L01013,26-Mar-20,,
540108,TAHL        ,X ,Q,25,25.7,23.3,23.3,23.3,24.5,63,5103,120537,,INE864T01011,26-Mar-20,,
540115,LTTS        ,A ,Q,1178.85,1179,1080,1099.8,1099.8,1159.85,1422,5513,6200802,,INE010V01017,26-Mar-20,,
540124,GNA         ,B ,Q,154,156.9,138,142.3,142.3,145.6,112,1961,293201,,INE934S01014,26-Mar-20,,
540133,ICICIPRULI  ,A ,Q,315,366.2,313.6,329.15,329.15,318.45,18731,456160,156732276,,INE726G01019,26-Mar-20,,
540134,IISL        ,X ,Q,5.85,6.45,5.85,6.45,6.45,6.15,16,987,5808,,INE818R01011,26-Mar-20,,
540135,ARCFIN      ,X ,Q,0.39,0.39,0.39,0.39,0.39,0.41,1,1,0,,INE202R01018,26-Mar-20,,
540136,HPL         ,B ,Q,19.2,20.7,19.2,20.4,20.3,18.95,246,6404,126529,,INE495S01016,26-Mar-20,,
540143,SAGARSOFT   ,X ,Q,27.05,31,27.05,30,30,27.9,16,381,11229,,INE184B01012,26-Mar-20,,
540145,VALIANTORG  ,M ,Q,1009.95,1020,975,1010,1010,990,17,2850,2855265,,INE565V01010,26-Mar-20,,
540153,ENDURANCE   ,A ,Q,650.75,684,640,664.55,660,656.5,129,619,408125,,INE913H01037,26-Mar-20,,
540154,IDFSENSEXE  ,B ,Q,330,330,259.95,324.52,324.9,325,12,38,12035,,INF194KA1T91,26-Mar-20,,
540173,PNBHOUSING  ,A ,Q,151.05,156.55,146,156.55,156.55,149.1,897,29575,4592607,,INE572E01012,26-Mar-20,,
540175,REGENCY     ,X ,Q,28.5,29.8,27.95,28.1,29.8,28.6,10,5606,157547,,INE964R01013,26-Mar-20,,
540180,VBL         ,A ,Q,561.1,615.3,561.1,598.1,600.7,557.65,752,197369,117664306,,INE200M01013,26-Mar-20,,
540181,SALEM       ,XT,Q,1.57,1.57,1.57,1.57,1.57,1.5,1,1,1,,INE894E01028,26-Mar-20,,
540192,LKPSEC      ,X ,Q,3.62,3.62,3.62,3.62,3.62,3.69,1,500,1810,,INE341H01023,26-Mar-20,,
540198,OSIAJEE     ,X ,Q,40,40,37.5,38.5,39,37.25,37,12420,473075,,INE186R01013,26-Mar-20,,
540203,SFL         ,A ,Q,1236,1285,1201.4,1210.25,1225,1204.5,19,71,88053,,INE916U01025,26-Mar-20,,
540204,NIDL        ,XT,Q,10.77,10.77,10.77,10.77,10.77,10.98,2,301,3241,,INE666Q01016,26-Mar-20,,
540210,TMRVL       ,B ,Q,5.99,5.99,5.5,5.52,5.5,5.75,34,10839,62627,,INE759V01019,26-Mar-20,,
540211,SIFL        ,XT,Q,13.75,13.75,13.75,13.75,13.75,13.75,1,51,701,,INE181T01010,26-Mar-20,,
540212,TCIEXP      ,B ,Q,559,609,549,556.8,550.2,559,102,314,181539,,INE586V01016,26-Mar-20,,
540222,LAURUSLABS  ,A ,Q,329.1,345.6,329.1,339.3,345.6,325.05,119,1409,477938,,INE947Q01010,26-Mar-20,,
540253,SNTCL       ,X ,Q,3.51,3.51,3.51,3.51,3.51,3.58,1,1,3,,INE066E01015,26-Mar-20,,
540293,PRICOLLTD   ,B ,Q,32.5,35.45,31.55,35.05,35.05,32.25,310,15828,547614,,INE726V01018,26-Mar-20,,
540311,JITFINFRA   ,T ,Q,5.31,5.31,5.31,5.31,5.31,5.58,5,2555,13567,,INE863T01013,26-Mar-20,,
540360,LLFICL      ,X ,Q,119.9,122.4,119.9,120.45,122.4,122,13,3800,457705,,INE715Q01011,26-Mar-20,,
540366,RADIOCITY   ,B ,Q,15.05,17,14.15,14.3,14.15,14.2,31,742,10754,,INE919I01024,26-Mar-20,,
540376,DMART       ,T ,Q,1990,1998.85,1952,1998.85,1998.85,1903.7,1545,19472,38854551,,INE192R01011,26-Mar-20,,
540385,KDLL        ,XT,Q,22.4,22.4,21.85,22,22,22.25,33,1918,42227,,INE081R01016,26-Mar-20,,
540395,CHEMCRUX    ,M ,Q,69.95,69.95,68.8,68.8,68.8,67,2,4000,277500,,INE298W01016,26-Mar-20,,
540401,MAXIMUS     ,T ,Q,69,69,69,69,69,68.95,1,2000,138000,,INE544W01013,26-Mar-20,,
540403,CLEDUCATE   ,B ,Q,35.85,35.9,30,32.2,34,32.9,56,757,23915,,INE201M01011,26-Mar-20,,
540425,SHANKARA    ,A ,Q,232.35,252.15,232.35,232.35,232.35,244.55,509,55648,13471154,,INE274V01019,26-Mar-20,,
540497,SCHAND      ,B ,Q,41.4,41.4,37.5,37.5,37.5,39.45,100,3398,134418,,INE807K01035,26-Mar-20,,
540526,IRBINVIT    ,IF,Q,29.75,29.75,28.46,28.46,28.46,27.75,4,12500,364900,,INE183W23014,26-Mar-20,,
540530,HUDCO       ,A ,Q,19.1,20.55,18.5,19.9,19.9,18.95,1278,171558,3399473,,INE031A01017,26-Mar-20,,
540538,IPRU2955    ,B ,Q,7.08,7.09,7.08,7.08,7.08,7.86,7,2664,18862,,INF109KB11C2,26-Mar-20,,
540544,PSPPROJECT  ,B ,Q,333.25,336.15,311.5,331.3,329,305.6,288,2262,739320,,INE488V01015,26-Mar-20,,
540545,BGJL        ,B ,Q,61.3,61.4,61.3,61.4,61.4,61.4,4,790,48447,,INE986W01016,26-Mar-20,,
540552,AXISAEGPG   ,B ,Q,9.2,9.2,9.2,9.2,9.2,9.37,2,1065,9798,,INF846K01ZK2,26-Mar-20,,
540565,INDIGRID    ,IF,Q,90.29,90.29,90.23,90.23,90.23,87.05,4,44226,3990665,,INE219X23014,26-Mar-20,,
540570,VARIMAN     ,X ,Q,18.35,18.35,18.35,18.35,18.35,17.6,1,155,2844,,INE717F01010,26-Mar-20,,
540575,STARCEMENT  ,A ,Q,67.1,69.95,65.9,69.1,69,65.85,80,1284,87597,,INE460H01021,26-Mar-20,,
540595,TEJASNET    ,A ,Q,31.6,33.4,31.5,32.1,32.05,31.85,383,12230,394737,,INE010J01012,26-Mar-20,,
540596,ERIS        ,A ,Q,385,390.6,367,379.6,387.8,361.75,105,875,335967,,INE406M01024,26-Mar-20,,
540602,GTPL        ,B ,Q,36.15,37.5,35.5,36.15,36.15,35.9,340,5220,190591,,INE869I01013,26-Mar-20,,
540611,AUBANK      ,A ,Q,490,498.8,460.15,498.8,498.8,475.05,776,11243,5595502,,INE949L01017,26-Mar-20,,
540614,GGENG       ,M ,Q,26,27.4,26,27.4,27.4,26.2,2,5000,133500,,INE694X01014,26-Mar-20,,
540615,7NR         ,B ,Q,41.8,41.8,41.8,41.8,41.8,42.65,1,1,41,,INE413X01019,26-Mar-20,,
540621,BHAGYAPROP  ,B ,Q,18,21.9,18,19.55,18,18.55,98,3155,61007,,INE363W01018,26-Mar-20,,
540642,SALASAR     ,B ,Q,88,88,76.35,77.35,77.2,87.7,51,589,48697,,INE170V01019,26-Mar-20,,
540648,PALASHSEC   ,B ,Q,20.15,20.15,20.15,20.15,20.15,21.2,18,30,604,,INE471W01019,26-Mar-20,,
540649,AVADHSUGAR  ,B ,Q,97,102.55,93.1,102.55,102.5,97.7,152,5139,525026,,INE349W01017,26-Mar-20,,
540650,MAGADHSUGAR ,B ,Q,56.8,59.6,54,58.6,58.6,56.8,136,5596,315259,,INE347W01011,26-Mar-20,,
540653,SINTEXPLAST ,B ,Q,0.59,0.6,0.56,0.6,0.6,0.58,187,1060941,619589,,INE501W01021,26-Mar-20,,
540654,GSTL        ,B ,Q,50,50,50,50,50,51,1,56000,2800000,,INE632W01016,26-Mar-20,,
540669,UTINEXT50   ,B ,Q,220,231.79,220,230,230,221,5,6,1367,,INF789FC1N82,26-Mar-20,,
540673,SIS         ,A ,Q,422.5,448,415,422.7,423.5,408.95,191,1139,489271,,INE285J01028,26-Mar-20,,
540678,COCHINSHIP  ,A ,Q,232.25,248,220,224.65,224.65,228.9,1077,12029,2846531,,INE704P01017,26-Mar-20,,
540679,SMSLIFE     ,B ,Q,190,190,190,190,190,190,1,9,1710,,INE320X01016,26-Mar-20,,
540680,KIOCL       ,B ,Q,49,52.9,47.05,52.8,52.8,48.1,34,2363,122937,,INE880L01014,26-Mar-20,,
540686,SMRUTHIORG  ,X ,Q,75,75.2,73.7,73.7,73.7,78.1,15,1067,78761,,INE172E01011,26-Mar-20,,
540691,ABCAPITAL   ,A ,Q,41.4,44.15,40.55,43.7,44,40.15,2401,280983,12236514,,INE674K01013,26-Mar-20,,
540692,APEX        ,B ,Q,172.55,175.1,155,169.15,171.15,159.2,867,14759,2513335,,INE346W01013,26-Mar-20,,
540697,AMFL        ,B ,Q,14.35,14.35,14.35,14.35,14.35,14.6,1,1,14,,INE319X01018,26-Mar-20,,
540699,DIXON       ,B ,Q,3304.6,3450,3270,3325.8,3322,3269.2,533,1309,4405082,,INE935N01012,26-Mar-20,,
540700,BRNL        ,B ,Q,36.75,36.75,32.75,35.85,35.9,34.7,37,858,31103,,INE727S01012,26-Mar-20,,
540701,DCAL        ,A ,Q,51.25,52.9,48.75,50.45,52.9,51.3,384,23977,1181457,,INE385W01011,26-Mar-20,,
540702,LASA        ,T ,Q,29,29,29,29,29,30.5,9,1840,53360,,INE670X01014,26-Mar-20,,
540704,MATRIMONY   ,B ,Q,297.95,297.95,297.95,297.95,297.95,280,1,11,3277,,INE866R01028,26-Mar-20,,
540709,RELHOME     ,T ,Q,0.76,0.8,0.76,0.79,0.79,0.8,174,227140,176107,,INE217K01011,26-Mar-20,,
540710,CAPACITE    ,B ,Q,72,76.3,72,73.45,73.15,73.15,390,5335,392454,,INE264T01014,26-Mar-20,,
540716,ICICIGI     ,A ,Q,985,1174.5,985,1093.55,1103.05,978.75,5833,47393,52442583,,INE765G01017,26-Mar-20,,
540719,SBILIFE     ,A ,Q,608.9,662.4,597,618.2,618.2,586.6,7456,105593,67048643,,INE123W01016,26-Mar-20,,
540724,DIAMONDYD   ,B ,Q,523.85,544.9,510,530.3,527.9,534.25,27,248,130910,,INE393P01035,26-Mar-20,,
540725,SISL        ,B ,Q,50,50,41,43,43,42.15,11,169,7179,,INE932X01018,26-Mar-20,,
540728,SAYAJIIND   ,X ,Q,93,93,92.65,92.65,92.65,102.9,5,246,22870,,INE327G01032,26-Mar-20,,
540730,MEHAI       ,B ,Q,78.1,78.1,78.1,78.1,78.1,82.2,1,1,78,,INE062Y01012,26-Mar-20,,
540743,GODREJAGRO  ,A ,Q,305,353.5,298.2,314.35,309.25,295.55,1242,14053,4678293,,INE850D01014,26-Mar-20,,
540744,MESCON      ,XT,Q,4.24,4.24,4.24,4.24,4.24,4.46,7,624,2645,,INE170N01016,26-Mar-20,,
540749,MASFIN      ,B ,Q,448.05,494,448.05,476.55,475,470.6,192,2164,1052711,,INE348L01012,26-Mar-20,,
540750,IEX         ,A ,Q,122.5,130,120.05,121.8,121.35,119.45,1008,21155,2613620,,INE022Q01020,26-Mar-20,,
540755,GICRE       ,A ,Q,90,94.7,90,94.6,93.6,90.2,331,43930,4109625,,INE481Y01014,26-Mar-20,,
540762,TIINDIA     ,A ,Q,283,325,283,310.1,311,298.8,137,1615,496356,,INE974X01010,26-Mar-20,,
540767,NAM-INDIA   ,A ,Q,239,257.2,233.65,255.2,255.2,233.85,4597,143227,36360994,,INE298J01013,26-Mar-20,,
540768,MAHLOG      ,A ,Q,205.3,225.8,203,220.3,220.3,205.3,482,4045,862386,,INE766P01016,26-Mar-20,,
540769,NIACL       ,A ,Q,83.5,98.85,82.9,95,95,82.5,2682,74401,6840438,,INE470Y01017,26-Mar-20,,
540775,KHADIM      ,B ,Q,72.2,82.55,69.3,78.3,78.4,72.75,352,6910,539107,,INE834I01025,26-Mar-20,,
540776,5PAISA      ,B ,Q,108,108.05,101.5,103.55,101.5,95.1,16,273,28925,,INE618L01018,26-Mar-20,,
540777,HDFCLIFE    ,A ,Q,445,498.2,434.65,477.3,477.3,433.75,11122,333974,157682285,,INE795G01014,26-Mar-20,,
540786,SHARIKA     ,M ,Q,11.25,11.25,11.25,11.25,11.25,12.5,1,3000,33750,,INE669Y01014,26-Mar-20,,
540787,ICICIB22    ,B ,Q,22.66,23.99,21.82,22.86,22.86,23.13,540,68840,1571713,,INF109KB15Y7,26-Mar-20,,
540789,DNAMEDIA    ,B ,Q,0.35,0.35,0.34,0.34,0.34,0.35,69,1223,425,,INE016M01021,26-Mar-20,,
540793,HHOF1140RG  ,B ,Q,5.52,5.7,5.52,5.69,5.7,5.51,5,25867,143793,,INF179KB1W87,26-Mar-20,,
540796,RATNABHUMI  ,M ,Q,86.9,86.9,85,85,85,79.4,2,6000,513800,,INE821Y01011,26-Mar-20,,
540797,SHALBY      ,B ,Q,46.75,47.35,43.6,46.05,46.05,43.75,628,15060,691316,,INE597J01018,26-Mar-20,,
540798,FSC         ,B ,Q,121.7,121.7,121.7,121.7,121.7,128.1,20,859,104540,,INE935Q01015,26-Mar-20,,
540809,MRCEXIM     ,M ,Q,5.3,5.3,5.3,5.3,5.3,5.68,1,16000,84800,,INE333Y01017,26-Mar-20,,
540823,VITESSE     ,XT,Q,18.24,18.24,18.24,18.24,18.24,17.38,1,100,1824,,INE550U01014,26-Mar-20,,
540824,ASTRON      ,B ,Q,29.45,31,28,30.65,30.65,29,91,16098,482563,,INE646X01014,26-Mar-20,,
540850,JFL         ,M ,Q,4.7,5.17,4.7,5.17,5.17,4.93,3,6000,29140,,INE841Y01019,26-Mar-20,,
540862,IPRU3019    ,B ,Q,5.3,5.3,5.3,5.3,5.3,5.6,25,243700,1291610,,INF109KB17Z0,26-Mar-20,,
540879,APOLLO      ,B ,Q,42.6,45.4,41.9,42.5,42,44,207,3575,154863,,INE713T01010,26-Mar-20,,
540900,NEWGEN      ,B ,Q,111.35,113.3,103.25,107,103.25,103,455,3167,355886,,INE619B01017,26-Mar-20,,
540901,PRAXIS      ,T ,Q,80.75,80.75,80.75,80.75,80.75,85,2,60,4845,,INE546Y01022,26-Mar-20,,
540902,AMBER       ,B ,Q,1150,1269.95,1125,1231.35,1239.4,1141.1,598,2467,3015350,,INE371P01015,26-Mar-20,,
540904,TIRUFOAM    ,X ,Q,45.1,45.1,45.1,45.1,45.1,45.1,1,1,45,,INE115G01015,26-Mar-20,,
540923,AML         ,M ,Q,1.99,1.99,1.99,1.99,1.99,1.85,1,6000,11940,,INE760Y01011,26-Mar-20,,
540935,GALAXYSURF  ,B ,Q,1160,1251.25,1125,1162.95,1162.95,1132.45,150,569,677271,,INE600K01018,26-Mar-20,,
540938,GUJHYSPIN   ,M ,Q,2.25,2.25,2.25,2.25,2.25,2.35,1,10000,22500,,INE578V01013,26-Mar-20,,
540954,IWP         ,X ,Q,21.95,22,21.95,22,22,20,12,1468,32294,,INE586E01020,26-Mar-20,,
540975,ASTERDM     ,A ,Q,86,91,85.3,88.9,88.7,83.15,402,10062,890069,,INE914M01019,26-Mar-20,,
540980,YSL         ,XT,Q,8700,8700,8700,8700,8700,8480,1,1,8700,,INE868X01014,26-Mar-20,,
541005,KANCOTEA    ,X ,Q,18.55,19.05,18.55,19.05,19.05,18.55,6,185,3449,,INE398L01017,26-Mar-20,,
541006,ANGEL       ,M ,Q,7.36,7.36,7.36,7.36,7.36,7.01,1,4000,29440,,INE339Z01011,26-Mar-20,,
541019,HGINFRA     ,B ,Q,150.6,154.1,145.45,153.5,153.5,137.65,43,5619,860092,,INE926X01010,26-Mar-20,,
541083,INFLAME     ,M ,Q,88,88,88,88,88,78,1,1000,88000,,INE464Z01017,26-Mar-20,,
541092,ABSLRIF6RG  ,B ,Q,4.75,4.75,4.75,4.75,4.75,4.57,2,1000,4750,,INF209KB1LL4,26-Mar-20,,
541096,BPLPHARMA   ,XT,Q,139.6,139.6,132,139.6,139.6,133,7,1077,143784,,INE365Y01019,26-Mar-20,,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,1000,1000.01,1000.01,1000.01,10,594,594004,,INF740KA1EU7,26-Mar-20,,
541143,BDL         ,B ,Q,161.25,175,160.6,168.7,170.2,160.7,407,5342,899397,,INE171Z01018,26-Mar-20,,
541152,ADVITIYA    ,M ,Q,28,28,28,28,28,29.4,1,4000,112000,,INE705X01018,26-Mar-20,,
541153,BANDHANBNK  ,A ,Q,163.95,224.2,158,215.65,215.65,154.65,14476,1034512,203325265,,INE545U01014,26-Mar-20,,
541154,HAL         ,A ,Q,483.5,505.4,472.9,495.65,495.65,482.35,253,1070,528362,,INE066F01012,26-Mar-20,,
541161,KARDA       ,B ,Q,122,124.95,122,123.35,124.95,121.25,25,307,37549,,INE278R01018,26-Mar-20,,
541163,SANDHAR     ,B ,Q,167.55,167.55,139.8,144.15,143.05,151.85,91,1843,270200,,INE278H01035,26-Mar-20,,
541179,ISEC        ,A ,Q,256.4,268.65,252.6,267.85,268.65,244.25,953,22479,5978276,,INE763G01038,26-Mar-20,,
541195,MIDHANI     ,B ,Q,154,175,152.5,160.45,160.45,153.8,2762,96755,15883358,,INE099Z01011,26-Mar-20,,
541206,OBCL        ,M ,Q,40,40,40,40,40,40,2,14000,560000,,INE426Z01016,26-Mar-20,,
541233,LEMONTREE   ,A ,Q,21.95,24.1,21.95,22.8,23.4,21.95,2279,84257,1966904,,INE970X01018,26-Mar-20,,
541257,IPRU3082    ,F ,Q,8.1,8.1,8.1,8.1,8.1,9,1,1,8,,INF109KC1BM3,26-Mar-20,,
541269,CHEMFABALKA ,B ,Q,99,103,99,103,103,94,37,290,29110,,INE783X01023,26-Mar-20,,
541301,ORIENTELEC  ,A ,Q,146,180,146,178.25,177.2,152.75,468,5482,945366,,INE142Z01019,26-Mar-20,,
541302,DHRUV       ,M ,Q,15.05,15.05,15.05,15.05,15.05,17,1,2000,30100,,INE506Z01015,26-Mar-20,,
541304,INDOUS      ,M ,Q,52.75,53.5,51.25,51.4,51.5,53,11,17500,913812,,INE250Z01010,26-Mar-20,,
541336,INDOSTAR    ,A ,Q,246,275,241,255.1,258.5,247,118,832,209020,,INE896L01010,26-Mar-20,,
541337,MILEFUR     ,M ,Q,5.08,5.5,5.08,5.5,5.5,5.08,2,6000,31740,,INE424Z01011,26-Mar-20,,
541353,INNOVATORS  ,M ,Q,16.15,16.15,16.15,16.15,16.15,14.7,5,8000,129200,,INE870Z01015,26-Mar-20,,
541400,ZIMLAB      ,X ,Q,56.85,56.85,50.1,51.25,50.15,51,13,259,13880,,INE518E01015,26-Mar-20,,
541403,DOLLAR      ,B ,Q,103,115.05,103,109.4,109.4,101.5,26,546,58427,,INE325C01035,26-Mar-20,,
541450,ADANIGREEN  ,A ,Q,146.1,155.55,142.55,152.1,152.1,148.15,3028,90607,13635683,,INE364U01010,26-Mar-20,,
541540,SOLARA      ,B ,Q,483.1,515,456.1,465.2,479.45,468.15,261,2610,1235568,,INE624Z01016,26-Mar-20,,
541545,TALWGYM     ,T ,Q,0.78,0.81,0.78,0.78,0.78,0.78,18,11277,8867,,INE627Z01019,26-Mar-20,,
541546,GAYAHWS     ,B ,Q,0.2,0.2,0.2,0.2,0.2,0.21,1,17613,3522,,INE287Z01012,26-Mar-20,,
541556,RITES       ,A ,Q,239,253.5,215.15,241.2,240,216.45,2696,36139,8711582,,INE320J01015,26-Mar-20,,
541557,FINEORG     ,B ,Q,1871,2004.2,1871,1910.9,1921.05,1818.2,108,302,588507,,INE686Y01026,26-Mar-20,,
541578,VARROC      ,A ,Q,137,150.95,136.65,150.95,150.95,143.8,391,5786,847164,,INE665L01035,26-Mar-20,,
541627,HITECHWIND  ,X ,Q,12.06,12.06,12.06,12.06,12.06,12.3,1,1,12,,INE173V01013,26-Mar-20,,
541678,TVF1G       ,B ,Q,5.8,6.6,5.75,6.25,6.25,6,7,11576,71065,,INF277K019G0,26-Mar-20,,
541700,TCNSBRANDS  ,A ,Q,333.55,345.3,320.3,345.3,345.3,327.75,26,165,54184,,INE778U01029,26-Mar-20,,
541729,HDFCAMC     ,A ,Q,2129.95,2255,2051.15,2146.25,2146.25,2040.05,8721,45844,98753813,,INE127D01025,26-Mar-20,,
541770,CREDITACC   ,B ,Q,414,432.2,391.1,391.1,391.1,411.65,705,9632,3878855,,INE741K01010,26-Mar-20,,
541809,ICICINXT50  ,B ,Q,19.5,21,19.5,21,21,17,25,737,15224,,INF109KC1NS5,26-Mar-20,,
541865,ASPL        ,M ,Q,30.9,30.9,30.9,30.9,30.9,29.45,1,4000,123600,,INE01B501018,26-Mar-20,,
541890,SPACEINCUBA ,XT,Q,0.28,0.28,0.28,0.28,0.28,0.28,1,1000,280,,INE797Z01010,26-Mar-20,,
541946,ICICILIQ    ,F ,Q,1000,1154,1000,1154,1154,1000,8,146,146156,,INF109KC1KT9,26-Mar-20,,
541956,IRCON       ,B ,Q,310,369.1,308.2,365.45,362.7,307.6,1890,29391,10185807,,INE962Y01013,26-Mar-20,,
541972,SETFSN50    ,B ,Q,245,249.27,245,246,246,228,8,68,16726,,INF200KA1VQ2,26-Mar-20,,
541973,MACH        ,M ,Q,57,57,57,57,57,48,1,1500,85500,,INE004Z01011,26-Mar-20,,
541974,MANORAMA    ,M ,Q,294.9,297.2,294.9,297.2,297.2,270.4,4,3000,889980,,INE00VM01010,26-Mar-20,,
541988,AAVAS       ,A ,Q,900,972.3,874.9,967,967,883.95,308,5156,4899294,,INE216P01012,26-Mar-20,,
542011,GRSE        ,B ,Q,125,139.4,123.5,128.85,125.6,126.65,196,4339,563640,,INE382Z01011,26-Mar-20,,
542034,SMGOLD      ,M ,Q,36,36,36,36,36,35,1,12000,432000,,INE00Q901014,26-Mar-20,,
542066,ADANIGAS    ,A ,Q,85,92.5,82.75,90.7,90.7,84.1,4180,221417,19534722,,INE399L01023,26-Mar-20,,
542131,MAN50ETF    ,B ,Q,85.6,88.5,85.6,87.5,87.5,83.85,265,5140,450942,,INF769K01EG9,26-Mar-20,,
542141,TECHNOE     ,B ,Q,200,200,200,200,200,197.8,4,26,5200,,INE285K01026,26-Mar-20,,
542156,IPRU3218    ,B ,Q,6.55,6.85,6.55,6.85,6.85,6.85,2,1900,12565,,INF109KC1NO4,26-Mar-20,,
542216,DALBHARAT   ,B ,Q,449.8,483.85,440,483.85,483.85,439.9,220,2305,1092370,,INE00R701025,26-Mar-20,,
542231,NILASPACES  ,B ,Q,0.53,0.53,0.53,0.53,0.53,0.55,23,191067,101265,,INE00S901012,26-Mar-20,,
