Sr.No.,Accord Code,Company Name,CD_ISIN No,CD_BSE Code,CD_NSE Symbol,CD_Bloomberg Code,CD_Reuters Code,CD_Sector,CD_Industry1,SC_Latest Price Date,CD_Listing Status,SC_Latest Price,SC_Latest Market Cap
639,132413,Cerebra Integrated Technologies Ltd.,INE345B01019,532413,CEREBRAINT,CIT IN,CEIT.BO,Trading,Trading,09-Jun-2017,Listed,42.10,456.73
640,100084,CESC Ltd.,INE486A01013,500084,CESC,CESC IN,CESC.BO,Power,Power Generation/Distribution,09-Jun-2017,Listed,900.70,11939.41
641,111710,CFSL Ltd.,INE717D01023,511710,,CFS IN,CUBI.BO,Finance,Finance - NBFC,07-Jun-2017,Listed,1.06,6.91
642,100093,CG Power & Industrial Solutions Ltd.,INE067A01029,500093,CGPOWER,CRG IN,CROM.BO,Capital Goods,Electric Equipment,09-Jun-2017,Listed,84.45,5292.87
643,131489,CG-VAK Software & Exports Ltd.,INE084D01010,531489,,CGVSE IN,CGVS.BO,IT,IT - Software ,09-Jun-2017,Listed,26.40,13.33
644,130307,Chaman Lal Setia Exports Ltd.,INE419D01026,530307,,CMLTX IN,CLSE.BO,FMCG,Consumer Food,09-Jun-2017,Listed,99.95,517.08
645,112301,Chambal Breweries & Distilleries Ltd.,INE417N01011,512301,,CBD IN,CHBR.BO,Trading,Trading,09-Jun-2017,Listed,9.50,7.11
646,100085,Chambal Fertilisers & Chemicals Ltd.,INE085A01013,500085,CHAMBLFERT,CHMB IN,CHMB.BO,Chemicals,Fertilizers,09-Jun-2017,Listed,126.85,5279.60
647,122292,Chandni Textiles Engineering Industries Ltd.,INE713D01055,522292,,CHT IN,CHTL.BO,Textile ,Textile ,09-Jun-2017,Listed,21.95,35.42
648,130309,Chandra Prabhu International Ltd.,INE368D01017,530309,,CDPI IN,CPIL.BO,Trading,Trading,09-Jun-2017,Listed,19.45,7.19
649,241617,Channel Nine Entertainment Ltd.,INE437O01025,535142,,CNEL IN,CHAE.BO,Media & Entertainment,Film Production  Distribution & Entertainment,09-Jun-2017,Listed,26.00,605.53
650,131327,Charms Industries Ltd.,INE442C01012,531327,,CHC IN,CHRM.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,2.36,0.97
651,111696,Chartered Capital & Investment Ltd.,INE953B01010,511696,,CCPI IN,CHCI.BO,Finance,Finance - Investment,09-Jun-2017,Listed,62.15,18.72
652,131977,Chartered Logistics Ltd.,INE558F01026,531977,,CHRC IN,CHRT.BO,Logistics,Logistics,09-Jun-2017,Listed,20.80,206.63
653,280309,CHD Chemicals Ltd.,INE043U01010,539800,,CHDCHEM IN,CHDC.BO,Trading,Trading,23-May-2017,Listed,12.50,9.59
654,126917,CHD Developers Ltd.,INE659B01021,526917,,CHD IN,CHDD.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,8.38,95.19
655,130871,Chembond Chemicals Ltd.,INE995D01025,530871,,CBC IN,CHEM.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,221.95,298.48
656,284370,Chemcrux Enterprises Ltd.,INE298W01016,540395,,"CHEMCRUX IN	",,Chemicals,Chemicals ,07-Jun-2017,Listed,40.10,19.79
657,106894,Chemfab Alkalis Ltd.,INE479E01028,506894,CHEMFALKAL,CHFB IN,CALK.BO,Chemicals,Chemicals ,24-May-2017,Listed,261.40,239.75
658,106365,Chemo-Pharma Laboratories Ltd.,INE320M01019,506365,,CPL IN,CHEP.BO,Trading,Trading,09-Jun-2017,Listed,41.80,6.27
659,251357,Chemtech Industrial Valves Ltd.,INE212P01011,537326,,CHIV IN,CHET.BO,Trading,Trading,09-Jun-2017,Listed,16.20,18.61
660,274098,Chennai Ferrous Industries Ltd.,INE777O01016,539011,,CFIL IN,,Iron & Steel,Steel/Sponge Iron/Pig Iron,06-Jun-2017,Listed,6.32,2.28
661,123489,Chennai Meenakshi Multispeciality Hospital Ltd.,INE889F01017,523489,,CMMH IN,CHEN.BO,Healthcare,Hospital & Healthcare Services,07-Jun-2017,Listed,11.65,8.70
662,100110,Chennai Petroleum Corporation Ltd.,INE178A01016,500110,CHENNPETRO,MRL IN,CHPC.BO,Crude Oil,Refineries,09-Jun-2017,Listed,382.55,5696.61
663,126817,Cheviot Company Ltd.,INE974B01016,526817,,CVC IN,CHVI.BO,Textile ,Textile ,09-Jun-2017,Listed,1392.85,628.35
664,121244,Chitradurga Spintex Ltd.,INE676G01024,521244,,CDS IN,CHIT.BO,Textile ,Textile - Spinning,22-May-2017,Listed,8.13,0.37
665,205701,CHL Ltd.,INE790D01020,532992,,CHL IN,CHLL.BO,Hospitality,Hotel  Resort & Restaurants,08-Jun-2017,Listed,20.10,110.18
666,131358,Choice International Ltd.,INE102B01014,531358,,CFIS IN,CFSL.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,85.70,171.44
667,111742,Chokhani Securities Ltd.,INE583D01011,511742,,CKS IN,CHOK.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,29.65,13.93
668,130427,Choksi Imaging Ltd.,INE865B01016,530427,,CKIM IN,CHIM.BO,Photographic Product,Photographic Products,09-Jun-2017,Listed,27.80,10.84
669,126546,Choksi Laboratories Ltd.,INE493D01013,526546,,CAS IN,CHOA.BO,Healthcare,Hospital & Healthcare Services,09-Jun-2017,Listed,18.20,12.68
670,111243,Cholamandalam Investment & Finance Company Ltd.,INE121A01016,511243,CHOLAFIN,CIFC IN,CHLA.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,1043.40,16307.55
671,119475,Chordia Food Products Ltd.,INE975C01011,519475,,CFP IN,CFPL.BO,FMCG,Consumer Food,09-Jun-2017,Listed,112.00,33.38
672,101833,Chowgule Steamships Ltd.,INE490A01015,501833,CHOWGULSTM,CHOW IN,CHWG.BO,Logistics,Shipping,09-Jun-2017,Listed,15.20,55.19
673,130191,Chromatic India Ltd.,INE662C01015,530191,CHROMATIC,CRDS IN,CHRO.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,2.66,18.90
674,119477,CIAN Agro Industries & Infrastructure Ltd.,INE052V01019,519477,,"CIANAGRO IN	",UMAC.BO,Agri,Solvent  Extraction,18-May-2017,Listed,12.50,34.98
675,205759,Cigniti Technologies Ltd.,INE675C01017,534758,CIGNITITEC,CIGN IN,CHAM.BO,IT,IT - Software ,09-Jun-2017,Listed,262.85,709.25
676,225295,CIL Nova Petrochemicals Ltd.,INE672K01025,533407,CNOVAPETRO,CNPL IN,CNPL.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,24.40,66.12
677,130829,Cil Securities Ltd.,INE830A01012,530829,,CILS IN,CILS.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,31.90,15.95
678,105230,Cimmco Ltd.,INE184C01028,505230,CIMMCO,CIMCO IN,CIMM.BO,Automobile & Ancillaries,Railways Wagons,09-Jun-2017,Listed,87.25,175.80
679,131283,Cindrella Financial Services Ltd.,INE897D01015,531283,,CNFS IN,CNDF.BO,Finance,Finance - NBFC,28-Apr-2017,Listed,2.70,1.12
680,126373,Cindrella Hotels Ltd.,INE908C01012,526373,,CINH IN,CINH.BO,Hospitality,Hotel  Resort & Restaurants,07-Jun-2017,Listed,20.05,7.22
681,132807,Cineline India Ltd.,INE704H01022,532807,CINELINE,CNLI IN,CIIN.BO,Media & Entertainment,Film Production  Distribution & Entertainment,09-Jun-2017,Listed,76.00,212.80
682,130457,Cinerad Communications Ltd.,INE959B01017,530457,,CNRC IN,CINC.BO,Media & Entertainment,Film Production  Distribution & Entertainment,06-Jun-2017,Listed,4.98,2.59
683,132324,Cinevista Ltd.,INE039B01026,532324,CINEVISTA,CNVC IN,CINE.BO,Media & Entertainment,Film Production  Distribution & Entertainment,09-Jun-2017,Listed,7.11,40.84
684,100087,Cipla Ltd.,INE059A01026,500087,CIPLA,CIPLA IN,CIPL.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,550.00,44250.67
685,131775,Cistro Telelink Ltd.,INE365C01023,531775,,KKFC IN,CIST.BO,Telecom,Telecommunication - Equipment,25-Apr-2017,Listed,0.20,1.03
686,102445,Citadel Realty & Developers Ltd.,INE906D01014,502445,,CRDL IN,CITA.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,67.00,23.95
687,131235,Citi Port Financial Services Ltd.,INE494D01011,531235,,CPFS IN,CITI.BO,Finance,Finance - NBFC,06-Mar-2017,Listed,5.98,1.85
688,228213,Citizen Infoline Ltd.,INE473L01018,538786,,CZNI IN,CIZN.BO,IT,IT - Software ,09-Jun-2017,Listed,5.10,2.75
689,114366,Citizen Yarns Ltd.,INE940P01025,514366,,CY IN,CITY.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,0.76,0.48
690,217688,City Online Services Ltd.,INE158C01014,538674,,CIOS IN,,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,3.61,1.86
691,132210,City Union Bank Ltd.,INE491A01021,532210,CUB,CUBK IN,CTBK.BO,Bank,Bank - Private,09-Jun-2017,Listed,174.60,10494.59
692,121210,Cityman Ltd.,INE117C01010,521210,,CMCI IN,CTMN.BO,Textile ,Textile ,08-Jun-2017,Listed,5.06,5.92
693,107515,CJ Gelatine Products Ltd.,INE557D01015,507515,,CJGL IN,CJGE.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,8.98,4.32
694,285764,CKP Products Ltd.,INE977V01017,,CKPPRODUCT,,,Trading,Trading,09-Jun-2017,Listed,51.00,20.52
695,207937,CL Educate Ltd.,INE201M01011,540403,CLEDUCATE,CLEDU IN,,Other,Educational Institutions,09-Jun-2017,Listed,425.00,601.94
696,106390,Clariant Chemicals (India) Ltd.,INE492A01029,506390,CLNINDIA,CLRC IN,CLAC.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,622.60,1437.07
697,207976,Claris Lifesciences Ltd.,INE562G01018,533288,,CLAR IN,CLAI.BO,Trading,Trading,09-Jun-2017,Listed,346.45,1890.50
698,243497,Classic Global Finance & Capital Ltd.,INE854P01028,538433,,CCFC IN,CLGF.BO,Finance,Finance - Investment,09-Jun-2017,Listed,0.84,3.09
699,285838,Classic Leasing & Finance Ltd.,INE949C01016,540481,,,,Finance,Finance - NBFC,09-Jun-2017,Listed,2.88,0.86
700,130839,Clio Infotech Ltd.,INE011B01017,530839,,CLF IN,CLIO.BO,Finance,Finance - Investment,09-Jun-2017,Listed,1.45,1.60
701,100147,CMI FPE Ltd.,INE515A01019,500147,FLATPROD,FPE IN,CMIF.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,500.00,246.89
702,117330,CMI Ltd.,INE981B01011,517330,CMICABLES,CMI IN,CMI.BO,Electricals,Cable,09-Jun-2017,Listed,197.35,296.57
703,112018,CNI Research Ltd.,INE135H01029,512018,,CNIR IN,CNIR.BO,Finance,Finance - Investment,09-Jun-2017,Listed,2.71,31.11
704,219300,Coal India Ltd.,INE522F01014,533278,COALINDIA,COAL IN,COAL.BO,Mining,Mining & Minerals,09-Jun-2017,Listed,261.65,162416.86
705,101831,Coastal Corporation Ltd.,INE377E01016,501831,,CTW IN,COAS.BO,FMCG,Consumer Food,25-May-2017,Listed,37.75,9.60
706,120131,Coastal Roadways Ltd.,INE229E01019,520131,,CSTR IN,COAR.BO,Logistics,Logistics,07-Jun-2017,Listed,28.90,11.98
707,108571,Cochin Malabar Estates & Industries  Ltd.,INE788M01017,508571,,CMEI IN,CMEI.BO,Agri,Rubber  Products,26-May-2017,Listed,32.55,5.77
708,113353,Cochin Minerals & Rutile Ltd.,INE105D01013,513353,,CMR IN,CMIN.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,97.00,75.95
709,232575,Coffee Day Enterprises Ltd.,INE335K01011,539436,COFFEEDAY,CCD IN,CODE.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,248.00,5108.84
710,100830,Colgate-Palmolive (India) Ltd.,INE259A01022,500830,COLPAL,CLGT IN,COLG.BO,FMCG,Household & Personal Products,09-Jun-2017,Listed,1075.25,29245.26
711,131210,Colinz Laboratories Ltd.,INE923C01011,531210,,CLZ IN,CLAB.BO,Healthcare,Pharmaceuticals & Drugs,15-May-2017,Listed,20.50,9.37
712,124752,Combat Drugs Ltd.,INE643N01012,524752,,CMBD IN,COMD.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,11.71,9.37
713,237981,Comfort Commotrade Ltd.,INE456N01019,534691,,COCL IN,CMFC.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,31.70,31.76
714,242563,Comfort Fincap Ltd.,INE274M01018,535267,,COMFORT IN,COMO.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,14.52,15.76
715,131216,Comfort Intech Ltd.,INE819A01023,531216,,CMF IN,COMF.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,0.70,22.40
716,220674,Commercial Engineers & Body Builders Company Ltd.,INE209L01016,533272,CEBBCO,CEBB IN,CEBB.BO,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,11.75,64.56
717,232139,Commercial Syn Bags Ltd.,INE073V01015,539986,,COMSYN IN,,Plastic Products,Plastic Products,09-Jun-2017,Listed,50.60,59.80
718,132342,Commex Technology Ltd.,INE354B01029,532342,,CTL IN,CTEL.BO,IT,IT - Software ,09-Jun-2017,Listed,0.58,9.00
719,131041,Competent Automobiles Company Ltd.,INE823B01015,531041,,CPA IN,CPA.BO,Trading,Trading,09-Jun-2017,Listed,198.20,121.81
720,132456,Compuage Infocom Ltd.,INE070C01037,532456,COMPINFO,CPGI IN,COMI.BO,Trading,Trading,09-Jun-2017,Listed,30.15,177.10
721,132339,Compucom Software Ltd.,INE453B01029,532339,COMPUSOFT,CPCS IN,CMPU.BO,IT,IT - Education,09-Jun-2017,Listed,11.84,93.68
722,107833,Computer Point Ltd.,INE607B01012,507833,,CMPT IN,COMP.BO,IT,IT - Education,09-Jun-2017,Listed,1.19,3.57
723,122231,Conart Engineers Ltd.,INE714D01012,522231,,CNE IN,CONE.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,45.30,13.59
724,243552,Concord Drugs Ltd.,INE858L01010,538965,,CODR IN,,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,48.00,34.77
725,222737,Concrete Credit Ltd.,INE719G01014,539266,,CONCL IN,,Finance,Finance - Investment,22-May-2017,Listed,9.13,6.87
726,104340,Confidence Finance And Trading Ltd.,INE180M01025,504340,,CFT IN,CONT.BO,Trading,Trading,25-Apr-2017,Listed,0.72,7.38
727,126829,Confidence Petroleum India Ltd.,INE552D01024,526829,,CONF IN,CONF.BO,Inds. Gases & Fuels,Industrial  Gases & Fuels,09-Jun-2017,Listed,11.77,304.65
728,132902,Consolidated Construction Consortium Ltd.,INE429I01024,532902,CCCL,CCCL IN,CCON.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,4.83,192.48
729,100226,Consolidated Finvest & Holdings Ltd.,INE025A01027,500226,CONSOFINVT,CDFH IN,CONS.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,69.90,225.96
730,131344,Container Corporation Of India Ltd.,INE111A01017,531344,CONCOR,CCRI IN,CCRI.BO,Logistics,Logistics,09-Jun-2017,Listed,1181.75,28801.34
731,131067,Contil India Ltd.,INE080G01011,531067,,CTCRI IN,CONC.BO,Finance,Finance - Investment,09-Jun-2017,Listed,9.63,2.98
732,106935,Continental Chemicals Ltd.,INE423K01015,506935,,CTCH IN,CTCH.BO,Trading,Trading,27-Apr-2017,Listed,4.39,0.44
733,131460,Continental Controls Ltd.,INE545B01022,531460,,CNCT IN,CCTL.BO,Electricals,Electronics - Components,09-Jun-2017,Listed,6.26,3.85
734,123232,Continental Petroleums Ltd.,INE369D01015,523232,,CTP IN,CTPT.BO,Crude Oil,Refineries,09-Jun-2017,Listed,21.90,6.09
735,243561,Continental Securities Ltd.,INE183Q01012,538868,,CONT IN,,Finance,Finance - NBFC,12-Apr-2017,Listed,6.50,2.11
736,122295,Control Print Ltd.,INE663B01015,522295,CONTROLPR,CTPI IN,CONP.BO,Consumer Durables,IT - Hardware,09-Jun-2017,Listed,294.35,461.32
737,131556,Coral India Finance & Housing Ltd.,INE558D01013,531556,CORALFINAC,CIFH IN,CORI.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,229.70,229.14
738,124506,Coral Laboratories Ltd.,INE683E01017,524506,,CRLB IN,CORL.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,918.50,328.14
739,200042,Cords Cable Industries Ltd.,INE792I01017,532941,CORDSCABLE,CORD IN,CCIL.BO,Electricals,Cable,09-Jun-2017,Listed,92.80,119.97
740,107543,Coromandel Agro Products & Oils Ltd.,,507543,,CRAP IN,CORO.NS,Agri,Solvent  Extraction,19-Jan-2017,Listed,2.58,0.20
741,220554,Coromandel Engineering Company Ltd.,INE312J01012,533167,COROENGG,CECL IN,CORM.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,51.35,170.65
742,106395,Coromandel International Ltd.,INE169A01031,506395,COROMANDEL,CRIN IN,CORF.BO,Chemicals,Fertilizers,09-Jun-2017,Listed,429.80,12537.27
743,126737,Corporate Courier & Cargo Ltd.,INE871E01018,526737,,CCL IN,CACO.BO,Logistics,Courier  Services,16-May-2017,Listed,16.50,9.90
744,283889,Corporate Merchant Bankers Ltd.,INE850R01014,540199,,CMBL IB,,Finance,Finance - Investment,24-May-2017,Listed,15.17,5.01
745,132179,Corporation Bank,INE112A01023,532179,CORPBANK,CRPBK IN,CRBK.BO,Bank,Bank - Public,09-Jun-2017,Listed,51.85,5947.49
746,130859,Cosboard Industries Ltd.,INE496D01016,530859,,CBI IN,CIND.BO,Paper,Paper & Paper Products,09-Jun-2017,Listed,37.20,15.97
747,130545,Cosco (India) Ltd.,INE949B01018,530545,,COSCO IN,COSI.BO,Trading,Trading,09-Jun-2017,Listed,362.55,150.86
748,123100,Cosmo Ferrites Ltd.,INE124B01018,523100,,CFER IN,CSFR.BO,Electricals,Electronics - Components,09-Jun-2017,Listed,22.45,27.01
749,108814,Cosmo Films Ltd.,INE757A01017,508814,COSMOFILMS,CFLM IN,CSFL.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,418.25,813.08
750,190050,COSYN Ltd.,INE029B01019,538922,,CSST IN,CSSO.BO,IT,IT - Software ,09-Jun-2017,Listed,99.70,74.78
751,126550,Country Club Hospitality & Holidays Ltd.,INE652F01027,526550,CCHHL,CCHH IN,COUN.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,12.76,208.58
752,131624,Country CondoS Ltd.,INE695B01025,531624,COUNCODOS,COND IN,COCO.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,3.40,26.38
753,123415,Coventry Coil-O-Matic (Haryana) Ltd.,INE964D01013,523415,,CCOM IN,CVTR.BO,Automobile & Ancillaries,Auto Ancillary,01-Jun-2017,Listed,3.59,1.62
754,241437,Covidh Technologies Ltd.,INE899M01012,534920,,APTUS IN,APTU.BO,Miscellaneous,Miscellaneous,08-Jun-2017,Listed,1.91,2.02
755,207998,Cox & Kings (India) Ltd.,INE008I01026,533144,COX&KINGS,COXK IN,COKI.BO,Hospitality,Travel Services,09-Jun-2017,Listed,240.35,4243.74
756,273258,Crane Infrastructure Ltd.,INE176L01017,538770,,CRAN IN,CRAE.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,7.00,5.07
757,112093,Cranes Software International Ltd.,INE234B01023,512093,CRANESSOFT,EDC IN,CRAS.BO,IT,IT - Software ,09-Jun-2017,Listed,1.11,13.07
758,122001,Cranex Ltd.,INE608B01010,522001,,CRNX IN,CRAN.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,18.80,11.28
759,109472,Cravatex Ltd.,INE145E01017,509472,,CRAV IN,CRAV.BO,Trading,Trading,09-Jun-2017,Listed,325.00,83.99
760,124388,Crazy Infotech Ltd.,INE664B01021,524388,,SPC IN,CRIF.BO,Trading,Trading,17-May-2017,Listed,0.19,1.27
761,243574,Creative Castings Ltd.,INE146E01015,539527,,CRTC IN,,Automobile & Ancillaries,Castings/Forgings,03-May-2017,Listed,84.15,10.94
762,132392,Creative Eye Ltd.,INE230B01021,532392,CREATIVEYE,CEYE IN,CEYE.BO,Media & Entertainment,TV Broadcasting & Software Production,09-Jun-2017,Listed,4.20,8.42
763,285246,Creative Peripherals & Distribution Ltd.,INE985W01018,,CREATIVE,"CREATIVE IN	",,Trading,Trading,09-Jun-2017,Listed,120.70,70.01
764,227347,Credit Analysis And Research Ltd.,INE752H01013,534804,CARERATING,CARE IN,CREI.BO,Ratings,Ratings,09-Jun-2017,Listed,1518.75,4472.90
765,275986,Crescent Leasing Ltd.,INE767G01013,539131,,CRLL IN,,Finance,Finance - NBFC,09-Jun-2017,Listed,251.00,102.08
766,112379,Cressanda Solutions Ltd.,INE716D01033,512379,,CCF IN,CRES.BO,IT,IT - Software ,09-Jun-2017,Listed,2.84,86.22
767,111413,Crest Ventures Ltd.,INE559D01011,511413,CREST,CREV IN,SHYR.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,160.00,416.88
768,126269,Crestchem Ltd.,INE293N01016,526269,,CRST IN,CRST.BO,Chemicals,Chemicals ,08-Jun-2017,Listed,12.90,3.87
769,126977,Crimson Metal Engineering Company Ltd.,INE318P01016,526977,,CMEL IN,CRIM.BO,Iron & Steel,Steel & Iron Products,31-Mar-2017,Listed,6.79,3.01
770,100092,CRISIL Ltd.,INE007A01025,500092,CRISIL,CRISIL IN,CRSL.BO,Ratings,Ratings,09-Jun-2017,Listed,1868.45,13332.72
771,280713,Crompton Greaves Consumer Electricals Ltd.,INE299U01018,539876,CROMPTON,CROMPTON IN,CROP.BO,Consumer Durables,Consumer Durables - Domestic Appliances,09-Jun-2017,Listed,234.70,14709.73
772,282862,Crown Lifters Ltd.,INE491V01019,,CROWN,CROWN IN,,Miscellaneous,Miscellaneous,06-Jun-2017,Listed,106.00,22.07
773,224856,Crown Tours Ltd.,INE969E01010,538521,,CRWT IN,,Hospitality,Travel Services,08-Jun-2017,Listed,20.25,6.28
774,130067,CSL Finance Ltd.,INE718F01018,530067,,CSLF IN,CNSD.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,301.00,140.93
775,126027,Cubex Tubings Ltd.,INE144D01012,526027,CUBEXTUB,CUBX IN,CUBE.BO,Non - Ferrous Metals,Metal - Non Ferrous ,09-Jun-2017,Listed,18.48,26.46
776,100480,Cummins India Ltd.,INE298A01020,500480,CUMMINSIND,KKC IN,CUMM.BO,Automobile & Ancillaries,Diesel Engines,09-Jun-2017,Listed,917.90,25444.19
777,130843,Cupid Ltd.,INE509F01011,530843,CUPID,CUPD IN,CUCO.BO,Agri,Rubber  Products,09-Jun-2017,Listed,285.15,316.94
778,132332,Cura Technologies Ltd.,INE117B01012,532332,CURATECH,CURA IN,CURA.BO,IT,IT - Software ,09-Jun-2017,Listed,6.25,5.97
779,131472,Cybele Industries Ltd.,INE183D01010,531472,,CYB IN,CYIN.BO,Electricals,Cable,06-Jun-2017,Listed,5.85,6.26
780,132640,Cyber Media (India) Ltd.,INE278G01037,532640,CYBERMEDIA,CYBM IN,CYBM.BO,Media & Entertainment,Printing And Publishing,09-Jun-2017,Listed,10.75,13.83
781,132271,Cybermate Infotek Ltd.,INE215B01022,532271,,CIL IN,CYBI.BO,IT,IT - Software ,09-Jun-2017,Listed,3.81,27.60
782,132364,Cyberscape Multimedia Ltd.,INE519B01019,532364,,CYBR IN,CYBS.BO,IT,IT - Software ,08-May-2017,Listed,3.05,3.08
783,132173,Cybertech Systems & Software Ltd.,INE214A01019,532173,CYBERTECH,CYBT IN,CTSS.BO,IT,IT - Software ,09-Jun-2017,Listed,57.30,156.15
784,132175,Cyient Ltd.,INE136B01020,532175,CYIENT,CYL IN,CYIE.BO,IT,IT - Software ,09-Jun-2017,Listed,522.20,5878.21
785,117514,D&H India Ltd.,INE589D01018,517514,,DHIL IN,DWEI.BO,Capital Goods,Electrodes & Welding Equipment,09-Jun-2017,Listed,20.65,15.28
786,100096,Dabur India Ltd.,INE016A01026,500096,DABUR,DABUR IN,DABU.BO,FMCG,Household & Personal Products,09-Jun-2017,Listed,281.75,49630.84
787,126821,Dai-Ichi Karkaria Ltd.,INE928C01010,526821,DAICHIKARK,DIK IN,DAIK.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,417.90,311.39
788,130825,Daikaffil Chemicals India Ltd.,INE789B01018,530825,,DKCI IN,DCHE.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,63.00,37.80
789,101148,Dalal Street Investments Ltd.,INE422D01012,501148,,DSI IN,DLST.BO,Finance,Finance - Investment,09-Jun-2017,Listed,110.15,3.47
790,222633,Dalmia Bharat Ltd.,INE439L01019,533309,DALMIABHA,DBEL IN,DALA.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,2459.85,21884.25
791,100097,Dalmia Bharat Sugar & Industries Ltd.,INE495A01022,500097,DALMIASUG,DCB IN,DLMI.BO,Agri,Sugar,09-Jun-2017,Listed,140.80,1139.63
792,121220,Damodar Industries Ltd.,INE497D01014,521220,DAMODARIND,DMT IN,DAMD.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,87.00,96.79
793,132329,Danlaw Technologies India Ltd.,INE310B01013,532329,,DTI IN,DNLW.BO,IT,IT - Software ,09-Jun-2017,Listed,45.90,17.08
794,243756,Darjeeling Ropeway Co Ltd.,INE830S01014,539770,,DRCL IN,DARJ.BO,Finance,Finance - Investment,06-Feb-2017,Listed,13.12,4.00
795,280925,Darshan Orna Ltd.,INE671T01010,539884,,DORL IN,DARH.BO,Diamond  &  Jewellery,Diamond  &  Jewellery,05-Jun-2017,Listed,60.00,28.59
796,132528,Datamatics Global Services Ltd.,INE365B01017,532528,DATAMATICS,DATA IN,DATC.BO,IT,IT - Software ,09-Jun-2017,Listed,102.75,605.70
797,126443,Datasoft Application Software (India) Ltd.,INE072B01019,526443,,DAS IN,DASI.BO,IT,IT - Software ,09-Jun-2017,Listed,1.00,0.31
798,130171,Daulat Securities Ltd.,INE108C01019,530171,,DLS IN,DASL.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,7.05,3.53
799,131270,Dazzel Confindive Ltd.,INE149E01027,531270,,DZC IN,DAZZ.BO,Trading,Trading,08-Jun-2017,Listed,0.19,2.81
800,130393,DB (International) Stock Brokers Ltd.,INE921B01025,530393,DBSTOCKBRO,DBISB IN,DBSB.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,9.50,33.25
801,200067,DB Corp Ltd.,INE950I01011,533151,DBCORP,DBCL IN,DBCL.BO,Media & Entertainment,Printing And Publishing,09-Jun-2017,Listed,368.75,6782.14
802,219492,DB Realty Ltd.,INE879I01012,533160,DBREALTY,DBRL IN,DBRL.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,44.00,1070.34
803,132772,DCB Bank Ltd.,INE503A01015,532772,DCBBANK,DCBB IN,DCBA.BO,Bank,Bank - Private,09-Jun-2017,Listed,205.25,6308.50
804,111611,DCM Financial Services Ltd.,INE891B01012,511611,DCMFINSERV,DCMFS IN,DCFS.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,2.90,6.42
805,102820,DCM Ltd.,INE498A01018,502820,DCM,DCM IN,DCML.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,126.00,235.34
806,123369,DCM Shriram Industries  Ltd.,INE843D01019,523369,DCMSRMIND,DCMSI IN,DCMI.BO,Agri,Sugar,09-Jun-2017,Listed,314.75,547.62
807,123367,DCM Shriram Ltd.,INE499A01024,523367,DCMSHRIRAM,DCMS IN,DCMS.BO,Diversified,Diversified,09-Jun-2017,Listed,367.70,5972.04
