SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3,,,,,,,,,,
961839,880IREDA29  ,F ,B,1280,1280,1280,1280,1280,1285,1,1,1280,,INE202E07138,15-Jul-22,,,,,,,,,,,,
961851,900KPL29    ,F ,B,1230,1230,1230,1230,1230,1225,1,1,1230,,INE363O07095,15-Jul-22,,,,,,,,,,,,
961853,900KPL34    ,F ,B,1275.01,1299.99,1275.01,1299.99,1299.99,1300,10,370,476700,,INE363O07103,15-Jul-22,,,,,,,,,,,,
961861,854HUDCO24  ,F ,B,1285,1285,1285,1285,1285,1084.01,1,100,128500,,INE031A07AF3,15-Jul-22,,,,,,,,,,,,
961881,863IRFC29   ,F ,B,1200,1202,1200,1201,1202,1200,8,3080,3698880,,INE053F07728,15-Jul-22,,,,,,,,,,,,
961897,880IIFCL34  ,F ,B,1255,1255,1252.14,1252.14,1252.14,1251.1,2,90,112721,,INE787H07438,15-Jul-22,,,,,,,,,,,,
961908,753NTPC30E  ,F ,B,1160.21,1160.21,1160.21,1160.21,1160.21,1147.41,1,1,1160,,INE733E07JV4,15-Jul-22,,,,,,,,,,,,
972575,IFCISR54    ,F ,B,950000,950000,950000,950000,950000,950000,1,1,950000,,INE039A09MD2,15-Jul-22,,,,,,,,,,,,
972715,IFCI150212C ,F ,B,12300,12300,12300,12300,12300,12281.01,4,12,147600,,INE039A09OG1,15-Jul-22,,,,,,,,,,,,
972720,IFCI310312B ,F ,B,5005.05,5005.05,5005,5005,5005,5000,2,8,40040,,INE039A09OV0,15-Jul-22,,,,,,,,,,,,
972721,IFCI310312C ,F ,B,11525,11525,11525,11525,11525,11450,4,18,207450,,INE039A09OW8,15-Jul-22,,,,,,,,,,,,
972722,IFCI310312D ,F ,B,4902,4902,4902,4902,4902,4892.5,1,1,4902,,INE039A09OX6,15-Jul-22,,,,,,,,,,,,
973491,675PCHFL31  ,F ,B,811,813.99,809,810.33,809,810.18,36,4059,3289739,,INE516Y07444,15-Jul-22,,,,,,,,,,,,
973876,970UPC29    ,F ,B,1006340.76,1006340.76,1005999.92,1005999.92,1005999.92,1006000,4,4,4024912,,INE540P07400,15-Jul-22,,,,,,,,,,,,
973878,970UPPC30   ,F ,B,1006000,1006000,1005500,1005995.92,1005995.92,1006000,3,5,5028995,,INE540P07418,15-Jul-22,,,,,,,,,,,,
973879,97UPPCL26   ,F ,B,1010000,1010000,1009000,1009000,1009000,1010000,2,2,2019000,,INE540P07376,15-Jul-22,,,,,,,,,,,,
973880,97UPPCL27   ,F ,B,1010000,1010000,1010000,1010000,1010000,1012000,1,1,1010000,,INE540P07384,15-Jul-22,,,,,,,,,,,,
973881,970UPCL31   ,F ,B,1005500,1005995.94,1005500,1005995.94,1005995.94,1006000,3,3,3016995,,INE540P07426,15-Jul-22,,,,,,,,,,,,
973914,MSFL19422   ,F ,B,1022960,1022960,1022960,1022960,1022960,1022690,2,3,3068880,,INE138I08026,15-Jul-22,,,,,,,,,,,,
9.09,8.82,9,9,8.94,54,6197,55583,,INE204N01013,15-Jul-22,,,,,,,,,,,,,,,,,
534425,SPECIALITY R,B ,Q,138.5,143.35,137.35,140,140,138.45,396,7762,1090925,,INE247M01014,15-Jul-22,,,,,,,,,,,,
534532,LYPSA GEMS  ,T ,Q,5.97,5.97,5.53,5.6,5.79,5.8,42,12636,71242,,INE142K01011,15-Jul-22,,,,,,,,,,,,
534563,MAX ALERT   ,MT,Q,2.62,2.85,2.6,2.85,2.85,2.73,7,10400,27864,,INE253N01010,15-Jul-22,,,,,,,,,,,,
534597,RTNINDIA    ,B ,Q,42.05,42.55,41.2,41.55,41.55,42,1370,90588,3789514,,INE834M01019,15-Jul-22,,,,,,,,,,,,
534598,SEPOWER     ,B ,Q,16.25,16.5,15.95,16.4,16.25,16.25,24,10456,169203,,INE735M01018,15-Jul-22,,,,,,,,,,,,
534600,JTL INFRA   ,B ,Q,209.75,214.6,206.35,212.4,213.55,210.1,381,4543,952570,,INE391J01024,15-Jul-22,,,,,,,,,,,,
534612,AMTL        ,X ,Q,16,16,15.5,15.5,15.75,15.65,25,3011,47052,,INE436N01029,15-Jul-22,,,,,,,,,,,,
534615,NECC LTD    ,B ,Q,25.6,25.65,25.05,25.5,25.6,25.55,108,2201,55786,,INE553C01016,15-Jul-22,,,,,,,,,,,,
534618,WAAREERTL   ,X ,Q,305,307.85,296.15,301.95,304.85,302.65,208,15257,4604864,,INE299N01013,15-Jul-22,,,,,,,,,,,,
534623,JUPITER INFO,X ,Q,17.85,17.85,17,17.5,17.7,16.85,39,2268,39491,,INE524N01014,15-Jul-22,,,,,,,,,,,,
534674,DUCON       ,B ,Q,15.55,15.9,15.15,15.45,15.45,15.45,439,30776,475046,,INE741L01018,15-Jul-22,,,,,,,,,,,,
534675,PROZONINTU  ,B ,Q,21.95,21.95,21.05,21.5,21.55,21.4,277,16537,356383,,INE195N01013,15-Jul-22,,,,,,,,,,,,
534680,SRG HFL     ,XT,Q,155.5,155.5,155.5,155.5,155.5,155,1,14,2177,,INE559N01010,15-Jul-22,,,,,,,,,,,,
534691,COMFORT COM ,X ,Q,14.24,14.24,13.31,13.6,13.5,14.13,62,9592,130250,,INE456N01019,15-Jul-22,,,,,,,,,,,,
534708,RCL RETAIL  ,M ,Q,4.36,4.36,4.34,4.34,4.34,4.56,2,6000,26100,,INE892L01019,15-Jul-22,,,,,,,,,,,,
534732,CASPIAN     ,XT,Q,5.7,5.8,5.7,5.75,5.75,5.7,5,239,1366,,INE176N01021,15-Jul-22,,,,,,,,,,,,
534733,SUPREMEX    ,X ,Q,4.29,4.29,4.01,4.23,4.25,4.16,107,76231,320031,,INE175N01023,15-Jul-22,,,,,,,,,,,,
534741,VIRTUAL GLO ,X ,Q,1.14,1.14,1.1,1.11,1.13,1.13,663,545208,609106,,INE247C01023,15-Jul-22,,,,,,,,,,,,
534742,ZUARI AGRO  ,B ,Q,148.85,148.85,144.45,146.55,148.15,144.35,388,5229,764189,,INE840M01016,15-Jul-22,,,,,,,,,,,,
534748,STEEL EXCH  ,B ,Q,21.5,22.9,21.25,22.55,22.65,21.85,1496,376524,8462472,,INE503B01021,15-Jul-22,,,,,,,,,,,,
534755,TRIO MERCAN ,X ,Q,1.44,1.44,1.31,1.35,1.36,1.38,72,24939,33711,,INE234G01022,15-Jul-22,,,,,,,,,,,,
534758,CIGNITI TECH,A ,Q,515,516.5,503.3,513.2,513.15,508.9,333,1141,582028,,INE675C01017,15-Jul-22,,,,,,,,,,,,
534796,CDG         ,X ,Q,14.01,14.01,14.01,14.01,14.01,14.01,3,12,168,,INE198N01017,15-Jul-22,,,,,,,,,,,,
534804,CARERATING  ,A ,Q,456.5,461.3,444.9,447.7,447.7,456.1,1815,23699,10732681,,INE752H01013,15-Jul-22,,,,,,,,,,,,
534809,PC JEWELLER ,B ,Q,47.35,47.35,44.15,47.35,47.35,43.05,2983,952468,44680575,,INE785M01013,15-Jul-22,,,,,,,,,,,,
534816,INDUSTOWER  ,A ,Q,224.15,230.3,224.15,229.2,229,225.45,2098,113710,25990867,,INE121J01017,15-Jul-22,,,,,,,,,,,,
534976,VMART       ,A ,Q,2710.45,2712.55,2596.1,2629.4,2639.05,2681.5,519,1601,4249422,,INE665J01013,15-Jul-22,,,,,,,,,,,,
535136,NIBE        ,XT,Q,70.45,70.7,68.1,70.7,70.7,67.35,47,9368,660823,,INE149O01018,15-Jul-22,,,,,,,,,,,,
535204,MUKTA       ,X ,Q,5.11,5.38,5.1,5.36,5.38,5.14,67,7280,37897,,INE160O01031,15-Jul-22,,,,,,,,,,,,
535205,MYSTICELE   ,X ,Q,4.35,4.49,4.14,4.47,4.48,4.35,37,4249,18625,,INE159O01033,15-Jul-22,,,,,,,,,,,,
535267,COM FINCAP  ,X ,Q,46,48,45.8,47.45,48,47.25,152,49808,2356292,,INE274M01018,15-Jul-22,,,,,,,,,,,,
535276,SBISENSEX   ,A ,Q,569.53,572.4,568.5,572.24,572.35,568.95,105,2262,1290489,,INF200K01VT2,15-Jul-22,,,,,,,,,,,,
535322,REPCO HOME  ,A ,Q,131.05,132.1,127.65,128.85,129.85,129.95,1106,14784,1908859,,INE612J01015,15-Jul-22,,,,,,,,,,,,
535387,LAKHOTIA POL,XT,Q,16.65,16.65,16.65,16.65,16.65,17.5,1,555,9240,,INE191O01010,15-Jul-22,,,,,,,,,,,,
535431,GCM SECU    ,M ,Q,2.84,2.89,2.75,2.75,2.75,2.84,10,19200,53952,,INE168O01026,15-Jul-22,,,,,,,,,,,,
535458,NRB IND BEA ,B ,Q,19.55,19.8,19.55,19.55,19.55,20.05,35,288,5658,,INE047O01014,15-Jul-22,,,,,,,,,,,,
535566,KIFS FSL    ,X ,Q,141.9,146.25,141.9,142,142,141.9,18,722,103456,,INE902D01013,15-Jul-22,,,,,,,,,,,,
535601,SREELEATHER ,B ,Q,164,166.35,160.05,165.1,164.6,165.6,58,1095,178918,,INE099F01013,15-Jul-22,,,,,,,,,,,,
535602,SHARDA MOTOR,B ,Q,748.95,755.95,735.05,747.9,745.45,740.45,342,1156,860324,,INE597I01028,15-Jul-22,,,,,,,,,,,,
535621,SV GLOBAL   ,X ,Q,52.6,52.6,50,52.45,52.45,52.6,26,2712,138751,,INE159L01013,15-Jul-22,,,,,,,,,,,,
535648,JUSTDIAL    ,A ,Q,580,585,559.75,577.8,577.8,572.95,2494,31326,17863900,,INE599M01018,15-Jul-22,,,,,,,,,,,,
535657,OONE        ,X ,Q,8.31,8.31,8.31,8.31,8.31,7.92,31,23573,195891,,INE860E01011,15-Jul-22,,,,,,,,,,,,
535667,IFINSEC     ,X ,Q,22.8,22.8,22.8,22.8,22.8,21.75,2,10,228,,INE474O01010,15-Jul-22,,,,,,,,,,,,
535693,BRAHM INFRA ,X ,Q,27.9,29.9,26.95,26.95,26.95,27.45,50,3389,95120,,INE320I01017,15-Jul-22,,,,,,,,,,,,
535719,QUEST SOFTEC,X ,Q,19.1,19.1,19.1,19.1,19.1,20.1,57,11981,228837,,INE989J01017,15-Jul-22,,,,,,,,,,,,
535730,KHOOBSURAT  ,X ,Q,2.28,2.28,2.17,2.2,2.21,2.18,1062,470629,1042340,,INE731G01027,15-Jul-22,,,,,,,,,,,,
535754,ORIENT CEM  ,A ,Q,113.85,113.85,111,111.9,111.9,113.1,1094,31733,3546824,,INE876N01018,15-Jul-22,,,,,,,,,,,,
535755,ABFRL       ,A ,Q,259,259,251.5,254.65,254.5,255.35,983,33743,8581260,,INE647O01011,15-Jul-22,,,,,,,,,,,,
535789,IBUL HSG FIN,A ,Q,93.6,93.95,90.15,92.05,92.05,92.9,4130,639999,58664594,,INE148I01020,15-Jul-22,,,,,,,,,,,,
535958,ESSENTIA    ,T ,Q,4.4,4.65,4.4,4.62,4.62,4.43,631,1617475,7420161,,INE418N01035,15-Jul-22,,,,,,,,,,,,
536264,TIGER LOGS  ,X ,Q,203.8,211.6,203.8,204.25,204.25,226.4,1760,278847,57205867,,INE906O01011,15-Jul-22,,,,,,,,,,,,
536493,JKAGRI GEN  ,X ,Q,640,650,640,650,650,640,2,110,70500,,INE690O01011,15-Jul-22,,,,,,,,,,,,
536507,FUTLIF FAS  ,T ,Q,18.15,18.15,17.2,17.55,17.55,18.1,88,10013,174710,,INE452O01016,15-Jul-22,,,,,,,,,,,,
536659,PVVINFRA    ,X ,Q,17.1,17.35,16.8,17,17,16.8,95,14224,242874,,INE428B01013,15-Jul-22,,,,,,,,,,,,
536672,VCU DATA    ,XT,Q,51.05,51.15,51.05,51.15,51.15,48.75,7267,1073463,54874085,,INE962O01014,15-Jul-22,,,,,,,,,,,,
536709,INDRENEW    ,X ,Q,11.4,11.73,10.63,10.7,10.7,11.18,27,1794,19311,,INE138O01029,15-Jul-22,,,,,,,,,,,,
536738,STELLAR CAP ,M ,Q,3.19,3.19,3.19,3.19,3.19,3.39,1,6000,19140,,INE325P01011,15-Jul-22,,,,,,,,,,,,
536773,JIN POLY INV,B ,Q,272.25,272.25,261.1,267,267,269.9,50,863,228304,,INE147P01019,15-Jul-22,,,,,,,,,,,,
536846,YURANUS INFR,X ,Q,6.14,6.14,6.14,6.14,6.14,6.14,5,42,257,,INE156M01017,15-Jul-22,,,,,,,,,,,,
536868,INTEGRA TELE,X ,Q,17.45,17.45,16.5,17,17,17,111,6761,113544,,INE256F01019,15-Jul-22,,,,,,,,,,,,
536960,MOM100      ,B ,Q,29.28,29.84,29.28,29.63,29.7,29.47,110,5066,149971,,INF247L01023,15-Jul-22,,,,,,,,,,,,
536965,BP CAPITAL  ,X ,Q,7.32,7.32,7.32,7.32,7.32,6.1,1,1,7,,INE947C01010,15-Jul-22,,,,,,,,,,,,
536974,CAPTAIN POLY,X ,Q,15.85,15.95,15.25,15.85,15.9,15.8,135,51968,813862,,INE536P01021,15-Jul-22,,,,,,,,,,,,
537007,ICICINIFTY  ,B ,Q,173.38,174.17,172.71,174.07,174.01,172.64,152,2790,483793,,INF109K012R6,15-Jul-22,,,,,,,,,,,,
537008,ICICINF100  ,B ,Q,177,177.65,177,177.47,177.47,176.57,4,54,9591,,INF109KA1962,15-Jul-22,,,,,,,,,,,,
537069,ARNOLD HOLD ,X ,Q,11.2,11.49,10.92,11.18,11.27,11.18,27,12884,142970,,INE185K01036,15-Jul-22,,,,,,,,,,,,
537253,SUNIL HEALTH,X ,Q,76.5,76.5,71,74,74,74.25,56,5864,427129,,INE671C01016,15-Jul-22,,,,,,,,,,,,
537254,RCI IND     ,X ,Q,6.24,6.85,6.23,6.64,6.64,6.65,10,350,2338,,INE140B01014,15-Jul-22,,,,,,,,,,,,
537259,SUYOG TELE  ,X ,Q,370,370,351.1,367.45,370,360,49,2799,1023515,,INE442P01014,15-Jul-22,,,,,,,,,,,,
537291,NATH BIOGEN ,B ,Q,188.6,188.7,183,184,183,189.4,151,1655,307758,,INE448G01010,15-Jul-22,,,,,,,,,,,,
537392,TAAZAINT    ,X ,Q,28.9,30.25,28.2,29.05,28.6,29.05,36,4643,135403,,INE392H01018,15-Jul-22,,,,,,,,,,,,
537483,NIF100BEES  ,B ,Q,172.89,172.89,168.77,170.79,170.99,168.04,42,382,64895,,INF204K014N5,15-Jul-22,,,,,,,,,,,,
537524,VIAANINDUS  ,XT,Q,0.83,0.83,0.76,0.77,0.79,0.8,272,376197,290151,,INE324N01027,15-Jul-22,,,,,,,,,,,,
537536,DENIS CHEM  ,X ,Q,59,59,58,58.9,58.9,57.05,9,202,11764,,INE051G01012,15-Jul-22,,,,,,,,,,,,
537573,POLYMAC     ,M ,Q,36.5,36.7,36.45,36.6,36.65,36.65,19,47200,1725920,,INE826P01018,15-Jul-22,,,,,,,,,,,,
537582,UNISHIRE    ,M ,Q,1.79,1.87,1.79,1.79,1.79,1.79,4,40000,72500,,INE210P01015,15-Jul-22,,,,,,,,,,,,
537707,ETT LTD     ,X ,Q,20.65,22.6,20.5,22.6,22.6,21.55,376,156920,3313634,,INE546I01017,15-Jul-22,,,,,,,,,,,,
537708,KOTAKNIFTY  ,B ,Q,169.5,170.89,168.73,170.59,169.96,169.34,150,4872,825576,,INF174K014P6,15-Jul-22,,,,,,,,,,,,
537709,HANSUGAR    ,X ,Q,5.14,5.28,4.99,5.17,5.12,5.06,129,50082,256529,,INE101H01013,15-Jul-22,,,,,,,,,,,,
537750,KIRAN VYPAR ,X ,Q,143,148.9,143,145,145,140,71,6391,922478,,INE555P01013,15-Jul-22,,,,,,,,,,,,
537766,BCP LTD     ,B ,Q,4.2,4.2,4.06,4.11,4.11,4.14,45,14644,60531,,INE905P01028,15-Jul-22,,,,,,,,,,,,
537785,RACE        ,M ,Q,156.9,156.9,156.9,156.9,156.9,157,1,625,98062,,INE084Q01012,15-Jul-22,,,,,,,,,,,,
537800,MANGALAM IND,X ,Q,4.09,4.13,4,4.03,4.08,4.09,792,363054,1469116,,INE717C01025,15-Jul-22,,,,,,,,,,,,
537820,VFL         ,B ,Q,2.75,2.96,2.75,2.76,2.76,2.86,54,11677,32708,,INE159N01027,15-Jul-22,,,,,,,,,,,,
537839,PHOENIX TN  ,XT,Q,37.95,38,36.1,38,38,37.95,20,1654,60705,,INE977M01024,15-Jul-22,,,,,,,,,,,,
538057,CPSE ETF    ,A ,Q,32.28,32.35,32,32.19,32.2,32.17,474,16928,544203,,INF457M01133,15-Jul-22,,,,,,,,,,,,
538081,HARIA APL   ,X ,Q,4.15,4.15,4.15,4.15,4.15,3.96,10,5506,22849,,INE493N01012,15-Jul-22,,,,,,,,,,,,
538092,JOONKTOLLEE ,X ,Q,87,87,83,84.75,84.75,85,3,20,1697,,INE574G01013,15-Jul-22,,,,,,,,,,,,
538119,RNB DENIMS  ,B ,Q,61.95,62,59.6,61.9,61.9,60.95,63,8385,509983,,INE012Q01021,15-Jul-22,,,,,,,,,,,,
538180,GOLD LINE   ,Z ,Q,0.79,0.8,0.75,0.78,0.8,0.77,1326,1210156,945049,,INE204P01026,15-Jul-22,,,,,,,,,,,,
538212,SHARP INV   ,X ,Q,1.98,2.02,1.97,2,2,1.98,461,276615,552140,,INE909D01026,15-Jul-22,,,,,,,,,,,,
538268,WONDERLA    ,B ,Q,222,226.45,220.95,225.2,225,221.85,173,768,171362,,INE066O01014,15-Jul-22,,,,,,,,,,,,
538273,RESPONS INF ,XT,Q,37.45,37.45,37.45,37.45,37.45,35.7,4,1000,37450,,INE401B01010,15-Jul-22,,,,,,,,,,,,
538351,AFEL        ,X ,Q,93.1,97.95,92.65,92.65,92.65,97.5,60,3051,283870,,INE663P01015,15-Jul-22,,,,,,,,,,,,
538365,INCREDIBLE  ,B ,Q,20.5,20.6,20.15,20.4,20.4,20.6,10,373,7668,,INE452L01012,15-Jul-22,,,,,,,,,,,,
538395,NAM SEC     ,X ,Q,21.1,23.2,21.1,23.2,23.2,22.1,14,147,3400,,INE792G01011,15-Jul-22,,,,,,,,,,,,
538401,MAESTROS ELE,X ,Q,49,52.35,49,51.8,51.8,51.2,6,86,4404,,INE318N01011,15-Jul-22,,,,,,,,,,,,
538402,SPS         ,T ,Q,98.6,98.6,98.6,98.6,98.6,103.7,2,21,2070,,INE502O01018,15-Jul-22,,,,,,,,,,,,
538433,CLASSIC     ,Z ,Q,0.44,0.44,0.44,0.44,0.44,0.44,3,900,396,,INE854P01028,15-Jul-22,,,,,,,,,,,,
538446,MONEYBOXX   ,B ,Q,199.9,218.9,190,198.95,198.95,190.25,1504,61257,12665797,,INE296Q01012,15-Jul-22,,,,,,,,,,,,
538451,WORTH INV   ,XT,Q,28.65,28.65,28.65,28.65,28.65,30.15,2,200,5730,,INE114O01012,15-Jul-22,,,,,,,,,,,,
538452,QUASAR      ,X ,Q,8.02,8.02,8.02,8.02,8.02,7.64,3,916,7346,,INE855P01033,15-Jul-22,,,,,,,,,,,,
538464,TPROJECT    ,X ,Q,2.89,2.89,2.55,2.62,2.66,2.73,31,17643,45793,,INE901C01017,15-Jul-22,,,,,,,,,,,,
538476,CTL         ,X ,Q,10.95,10.95,10.57,10.85,10.59,10.95,37,11734,126977,,INE172D01021,15-Jul-22,,,,,,,,,,,,
538496,TARINI      ,M ,Q,5.14,5.14,4.66,4.67,4.66,4.9,6,24000,113370,,INE849M01017,15-Jul-22,,,,,,,,,,,,
538521,YAANENT     ,X ,Q,21.5,21.7,21.5,21.5,21.5,21.75,25,4800,103500,,INE969E01010,15-Jul-22,,,,,,,,,,,,
538539,JTAPARIA    ,X ,Q,2.98,3.04,2.98,3.04,3.04,2.9,6,177,536,,INE075K01013,15-Jul-22,,,,,,,,,,,,
538540,RLFL        ,XT,Q,2.5,2.5,2.39,2.39,2.39,2.51,420,305808,737931,,INE516P01015,15-Jul-22,,,,,,,,,,,,
538542,GOLDCOINHF  ,XT,Q,8.73,9.16,8.31,9.14,9.14,8.73,37,1445,12471,,INE634J01019,15-Jul-22,,,,,,,,,,,,
538546,BANSAL ROOF ,B ,Q,68,68,63.1,65.9,65.85,66.4,91,6594,420997,,INE319Q01012,15-Jul-22,,,,,,,,,,,,
538562,SKIPPER     ,B ,Q,55.5,56.35,54,54.95,54.75,55.7,159,6999,382690,,INE439E01022,15-Jul-22,,,,,,,,,,,,
538564,JAMESWARREN ,X ,Q,217.8,217.8,205.35,205.8,205.8,213.7,24,359,74575,,INE718P01017,15-Jul-22,,,,,,,,,,,,
538565,VISTARAMAR  ,X ,Q,204.25,210.5,201.1,202.6,209,208.4,50,629,128152,,INE878P01019,15-Jul-22,,,,,,,,,,,,
538566,APOLLOTRI   ,A ,Q,769,778.8,757,763.9,763.9,762.8,3666,25522,19447219,,INE919P01029,15-Jul-22,,,,,,,,,,,,
538567,GULFOIL LUB ,A ,Q,415.1,417.35,410,411.4,410.3,413.35,184,1129,466375,,INE635Q01029,15-Jul-22,,,,,,,,,,,,
538569,TRIVENI ENT ,X ,Q,3.16,3.16,3.16,3.16,3.16,3.01,46,32654,103186,,INE916P01025,15-Jul-22,,,,,,,,,,,,
538596,QUANTBUILD  ,X ,Q,4.1,4.21,3.81,4.21,4.21,4.01,30,7767,30178,,INE222B01028,15-Jul-22,,,,,,,,,,,,
538597,TTIENT      ,X ,Q,14,14.17,13.5,13.57,13.55,13.86,124,24826,339659,,INE404F01031,15-Jul-22,,,,,,,,,,,,
538598,VISHAL      ,B ,Q,25.7,25.7,24.75,24.85,24.75,25.45,244,14782,372842,,INE755Q01025,15-Jul-22,,,,,,,,,,,,
538607,TOYAMIND    ,X ,Q,10.8,10.8,10.05,10.11,10.11,10.56,421,164440,1692307,,INE457P01020,15-Jul-22,,,,,,,,,,,,
538610,UNISON      ,XT,Q,26.45,28.4,26.35,26.4,26.5,27.7,241,23805,634887,,INE099D01018,15-Jul-22,,,,,,,,,,,,
538611,RTFL        ,Z ,Q,15.3,16.05,14.55,15.15,16,15.3,21,3843,59991,,INE840I01014,15-Jul-22,,,,,,,,,,,,
538634,VRL         ,X ,Q,114,114,107.2,112.3,110.05,113.5,25,1499,169306,,INE406F01010,15-Jul-22,,,,,,,,,,,,
538635,SNOWMAN     ,B ,Q,27.65,28.55,27.65,28.3,28.3,27.95,185,9041,254355,,INE734N01019,15-Jul-22,,,,,,,,,,,,
538646,QGO         ,X ,Q,23.5,23.5,23,23.4,23.4,23,4,122,2806,,INE837C01013,15-Jul-22,,,,,,,,,,,,
538647,PURSHOTTAM  ,X ,Q,12.3,12.91,12.3,12.91,12.91,12.3,2,5,62,,INE729C01020,15-Jul-22,,,,,,,,,,,,
538666,SHARDACROP  ,A ,Q,667.1,669.9,656.9,665.9,669.6,664.1,880,5915,3918207,,INE221J01015,15-Jul-22,,,,,,,,,,,,
538674,CITYONLINE  ,Z ,Q,6.61,6.61,6.2,6.2,6.2,6.3,14,612,3964,,INE158C01014,15-Jul-22,,,,,,,,,,,,
538683,SENSEXBEES  ,A ,Q,589,590.68,583.99,587.52,590.68,586.07,32,1112,652988,,INF204KA1UN7,15-Jul-22,,,,,,,,,,,,
538685,SHEMAROO    ,B ,Q,120,120,110.85,111.4,110.85,110.55,151,1668,188816,,INE363M01019,15-Jul-22,,,,,,,,,,,,
538706,ULTRACAB    ,X ,Q,22.6,23.35,22.5,22.95,23,23.1,138,22431,512645,,INE010R01023,15-Jul-22,,,,,,,,,,,,
538707,RCCL        ,X ,Q,27.9,27.9,27.9,27.9,27.9,28,4,750,20925,,INE929D01016,15-Jul-22,,,,,,,,,,,,
538708,ETIL        ,X ,Q,9.21,9.21,8.35,8.38,8.35,8.78,28,4273,36764,,INE937K01014,15-Jul-22,,,,,,,,,,,,
538713,ATISHAY     ,X ,Q,35.7,35.7,34,34.85,34,35,13,965,33313,,INE011R01013,15-Jul-22,,,,,,,,,,,,
538714,SUCHITRA    ,X ,Q,40.6,44.65,40.55,44.65,44.65,42.55,7,127,5263,,INE475D01010,15-Jul-22,,,,,,,,,,,,
538715,DHABRIYA    ,B ,Q,112.2,114.95,110.65,111.95,114.35,114.6,22,402,45307,,INE260R01016,15-Jul-22,,,,,,,,,,,,
538730,PDSL        ,B ,Q,1680.05,1680.05,1664.5,1666.05,1666,1658.55,8,17,28369,,INE111Q01013,15-Jul-22,,,,,,,,,,,,
538731,HANMAN      ,M ,Q,2.71,2.71,2.7,2.71,2.7,2.7,2,8400,22722,,INE982Q01017,15-Jul-22,,,,,,,,,,,,
538732,VGCL        ,B ,Q,46.85,49.5,46.85,49.45,49.5,48.7,5,237,11121,,INE761Q01015,15-Jul-22,,,,,,,,,,,,
538733,STARLIT     ,B ,Q,8.2,8.95,8.2,8.56,8.56,8.85,27,3980,34502,,INE909P01012,15-Jul-22,,,,,,,,,,,,
538734,CEINSYSTECH ,B ,Q,146,147.95,142.55,145.9,145.9,145.8,58,12322,1787642,,INE016Q01014,15-Jul-22,,,,,,,,,,,,
538770,CRANE INFRA ,X ,Q,8.06,8.06,8.06,8.06,8.06,8.48,8,662,5335,,INE176L01017,15-Jul-22,,,,,,,,,,,,
538772,NIYOGIN     ,X ,Q,42,42.45,40.75,41.6,41.75,41.95,52,10114,418827,,INE480D01010,15-Jul-22,,,,,,,,,,,,
538778,AKASHDEEP   ,XT,Q,81,83.45,81,83.45,83.45,81.25,24,2612,214607,,INE149Q01013,15-Jul-22,,,,,,,,,,,,
538786,CIL         ,XT,Q,13.92,14.5,13.92,14.48,14.48,13.92,6,109,1577,,INE473L01018,15-Jul-22,,,,,,,,,,,,
538787,GBFL        ,X ,Q,8.15,8.25,7.75,7.87,7.8,7.97,118,11318,89932,,INE997C01015,15-Jul-22,,,,,,,,,,,,
538788,GILADAFINS  ,X ,Q,19.4,19.8,18.1,18.25,18.75,19,29,4049,74242,,INE918C01029,15-Jul-22,,,,,,,,,,,,
538795,SAPPL       ,X ,Q,313.45,313.45,286.05,290.95,290.5,293,16,463,135276,,INE185C01017,15-Jul-22,,,,,,,,,,,,
538812,AANCHALISP  ,T ,Q,11.9,11.9,11.18,11.6,11.85,11.74,27,11017,125463,,INE322R01014,15-Jul-22,,,,,,,,,,,,
538834,MEL         ,X ,Q,14.25,15.95,13.25,14.15,14.15,13.79,30,7033,103018,,INE242Q01016,15-Jul-22,,,,,,,,,,,,
538835,INTELLECT   ,A ,Q,660,671,655.8,667.6,666,657.3,994,13360,8872882,,INE306R01017,15-Jul-22,,,,,,,,,,,,
538836,MONTECARLO  ,B ,Q,809,813.95,787,794,794,811.1,4852,56105,44782822,,INE950M01013,15-Jul-22,,,,,,,,,,,,
538837,JSTL        ,X ,Q,60.25,65,60.05,64.35,65,62,91,15999,997894,,INE237B01018,15-Jul-22,,,,,,,,,,,,
538857,SCC         ,X ,Q,5.91,5.91,5.9,5.9,5.9,5.63,3,12,70,,INE892C01018,15-Jul-22,,,,,,,,,,,,
538860,PANAFIC     ,XT,Q,2.44,2.44,2.28,2.35,2.28,2.39,407,237605,550056,,INE655P01029,15-Jul-22,,,,,,,,,,,,
538868,CSL         ,XT,Q,26.4,26.4,24.75,26.2,26.2,26,4,16,399,,INE183Q01012,15-Jul-22,,,,,,,,,,,,
538874,NEXUSSURGL  ,X ,Q,10.58,12.09,10.58,11.67,11.67,11.72,31,1965,22359,,INE370Q01015,15-Jul-22,,,,,,,,,,,,
538875,SELLWIN     ,X ,Q,23.7,23.7,21.5,22.55,22.3,22.6,168,49091,1130156,,INE195F01019,15-Jul-22,,,,,,,,,,,,
538881,GALADAFIN   ,XT,Q,20.45,20.45,20,20,20,19.5,3,26,520,,INE243E01010,15-Jul-22,,,,,,,,,,,,
